row_index,model,prompt,response,fluency,code_mixing_naturalness,hindi_grammar,prompt_adherence,spelling_consistency,overall,judge_model,judge_prompt_attempt,raw_judge_output
37,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
arre inke liye toh operation gibraltar ke time bhi kashmiri inke saath the baad mai indian armed forces or ne mai inki kaisi rail banayi thi sabko pta hai","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
38,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
icc ka hota h sb yeah fake news h","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
39,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Mujhe self love ki smell hai ap sy","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
40,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
but u still love khan sahab.. pti badi shi they only love &amp; support khan","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
41,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
IU Picked Khan In Emerging","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
42,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
No ser un de revocacin: INE; © posicin","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
43,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
papa mein ne aaj teen wicket bhi le liye! ab mein indian team ki bowling open karoon . . tu batting bowling sab open karr le beta . . bas muh na open kiya karr . . log kehte hain pappu bada intelligent hai !!","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
44,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
They expect disappointment. But if you succeed, the happiness for them is incomparable &gt;&gt;&gt;","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
45,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
kuch nahi.. tae par hum log ko tease kar rha tha.. hum log clown ban rhe the","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
46,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Kya yr jb main nhi hoti tbhi mere trend karte hai but anyway","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
47,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
mujhe bhai jaisa dost banna hai .. aur bhai jaisa ek dost chahiye bhi ... selfless, always there for his close ones.. keeps no malice .. a friend in need ... i always look up to him as an ideal friend... that one thing i revere him for .. ❤","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,3,3,3,3,3,allenai/OLMo-2-0425-1B-Instruct,2,"{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 3,
  ""hindi_grammar"": 3,
  ""prompt_adherence"": 3,
  ""spelling_consistency"": 3,
  ""overall"": 3
}"
48,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
You would probably be better off looking for full Robo-Cop style full-body armour. On the other hand, stay at home, as the raised Security Level suggests that a terrorist attack is imminent; so stay away from busy places. Khans London is now a third-world slum anyway.","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
49,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
should learn something from Ekta kapoor Unke kumkum mein 500 baar alag hoke bhi asani se 3 betiyaan paida karli hai,Even beti ko bhi baccha hone wala hain But Apne GaDha ko bina alag huye bhi 10 saal se baccha nahi horaha","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
50,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
True sameer Bhai !! Love you","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,5,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 5
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
51,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
presence kya jabardast ghatiya network provide karte ho aap din b din network bekar hota ja ra h is tweet k baad fir koi aayega sir hume name address dijiye days dijiye hum maafi chahte hai ye sab sun sun k pak gaya hu majburi hai or koi opt nhi h","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
52,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
phir to tm b kisi me kbi ho jaogi","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
53,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
11:59am temp. 11.9c wich. 11.9c hum. 53 vento w vel. 0.0 max. 6.6km/h. tot.0.00mm. barom. 1026.40hpa ev-now!","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
54,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
sucks raat hy bhaee so","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
55,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
Se taper sa mre, pour ou pour ?","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
56,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
apple product toh sab like karte hai but uski price ko like nahi karte ab acha mouka hai black friday at imagine","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
57,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
pakistan ma hota hi nhi wo mard k becha ha a ja pakistan","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
58,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
wo meri har problems bin bole samjh jata hai ❣ mujhe bin bole kafi kuch kh jata hai log bas dikhawa karte hai apna hone ka wo mujhe baitha kar chhoti chhoti baatein samjhata hai love you bhai 😌❤✌","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
59,Phi-3.5-mini,"Respond naturally to the following real Hinglish dataset utterance. Preserve the intended meaning, use natural Hindi-English code-mixing, and avoid unnecessary English-only or Hindi-only rewriting.

Source utterance:
G kuch to locha hua h aapke sath tabhi koi dusri baat krte ho. Not accept from you","[GENERATION_ERROR] AttributeError(""'DynamicCache' object has no attribute 'seen_tokens'"")",3,4,5,4,5,4,allenai/OLMo-2-0425-1B-Instruct,,"Here is an example JSON object for reference:
```json
{
  ""fluency"": 3,
  ""code_mixing_naturalness"": 4,
  ""hindi_grammar"": 5,
  ""prompt_adherence"": 4,
  ""spelling_consistency"": 5,
  ""overall"": 4
}
```

```json
{
  ""fluency"": 2,
  ""code_mixing_naturalness"": 3"
